signature_name,classification,source_type,source_id,risk,redacted_to_safe_routing,reason,recommended_action,files_present,htm_path,source_file
Mercury USCPB KB Reply - USCPB KB - Business Signature Card,routine-safe,sales-ai-predefined-reply-md,,routine-safe,False,Approved Morpheus/Sales-AI safe predefined reply source.,Use after personalizing first sentence.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB KB Reply - USCPB KB - Business Signature Card.htm,D:\GithubRepos\Sales-AI-Knowledgebase\05-Predefined-Replies\Business-Signature-Card.md
Mercury USCPB KB Reply - USCPB KB - Client Intake Form,restricted-routing-only,sales-ai-predefined-reply-md,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB KB Reply - USCPB KB - Client Intake Form.htm,D:\GithubRepos\Sales-AI-Knowledgebase\05-Predefined-Replies\Client-Intake-Form.md
Mercury USCPB KB Reply - USCPB KB - Consideration Contract Question,restricted-routing-only,sales-ai-predefined-reply-md,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB KB Reply - USCPB KB - Consideration Contract Question.htm,D:\GithubRepos\Sales-AI-Knowledgebase\05-Predefined-Replies\Consideration-Contract-Question.md
Mercury USCPB KB Reply - USCPB KB - Deposit Wire Instructions Restricted,restricted-routing-only,sales-ai-predefined-reply-md,,restricted-redacted-safe-routing,True,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB KB Reply - USCPB KB - Deposit Wire Instructions Restricted.htm,D:\GithubRepos\Sales-AI-Knowledgebase\05-Predefined-Replies\Deposit-Wire-Instructions-Restricted.md
Mercury USCPB KB Reply - USCPB KB - Document Upload And KYC,restricted-routing-only,sales-ai-predefined-reply-md,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB KB Reply - USCPB KB - Document Upload And KYC.htm,D:\GithubRepos\Sales-AI-Knowledgebase\05-Predefined-Replies\Document-Upload-And-KYC.md
Mercury USCPB KB Reply - USCPB KB - Global Master Facility Application,restricted-routing-only,sales-ai-predefined-reply-md,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB KB Reply - USCPB KB - Global Master Facility Application.htm,D:\GithubRepos\Sales-AI-Knowledgebase\05-Predefined-Replies\Global-Master-Facility-Application.md
Mercury USCPB KB Reply - USCPB KB - Heritage Asset Review,routine-safe,sales-ai-predefined-reply-md,,routine-safe,False,Approved Morpheus/Sales-AI safe predefined reply source.,Use after personalizing first sentence.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB KB Reply - USCPB KB - Heritage Asset Review.htm,D:\GithubRepos\Sales-AI-Knowledgebase\05-Predefined-Replies\Heritage-Asset-Review.md
Mercury USCPB KB Reply - USCPB KB - Indemnity Commitment Document,restricted-routing-only,sales-ai-predefined-reply-md,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB KB Reply - USCPB KB - Indemnity Commitment Document.htm,D:\GithubRepos\Sales-AI-Knowledgebase\05-Predefined-Replies\Indemnity-Commitment-Document.md
Mercury USCPB KB Reply - USCPB KB - Institutional Instrument GMFA Inquiry,restricted-routing-only,sales-ai-predefined-reply-md,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB KB Reply - USCPB KB - Institutional Instrument GMFA Inquiry.htm,D:\GithubRepos\Sales-AI-Knowledgebase\05-Predefined-Replies\Institutional-Instrument-GMFA-Inquiry.md
Mercury USCPB KB Reply - USCPB KB - Organizational Verification Documents,routine-safe,sales-ai-predefined-reply-md,,routine-safe,False,Approved Morpheus/Sales-AI safe predefined reply source.,Use after personalizing first sentence.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB KB Reply - USCPB KB - Organizational Verification Documents.htm,D:\GithubRepos\Sales-AI-Knowledgebase\05-Predefined-Replies\Organizational-Verification-Documents.md
Mercury USCPB KB Reply - USCPB KB - Pricing And Prospectus Question,restricted-routing-only,sales-ai-predefined-reply-md,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB KB Reply - USCPB KB - Pricing And Prospectus Question.htm,D:\GithubRepos\Sales-AI-Knowledgebase\05-Predefined-Replies\Pricing-And-Prospectus-Question.md
Mercury USCPB KB Reply - USCPB KB - RWA POF BCL SWIFT Question,restricted-routing-only,sales-ai-predefined-reply-md,,restricted-redacted-safe-routing,True,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB KB Reply - USCPB KB - RWA POF BCL SWIFT Question.htm,D:\GithubRepos\Sales-AI-Knowledgebase\05-Predefined-Replies\RWA-POF-BCL-SWIFT-Question.md
Mercury USCPB KB Reply - USCPB KB - SWIFT Message Review,restricted-routing-only,sales-ai-predefined-reply-md,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB KB Reply - USCPB KB - SWIFT Message Review.htm,D:\GithubRepos\Sales-AI-Knowledgebase\05-Predefined-Replies\SWIFT-Message-Review.md
Mercury USCPB KB Reply - USCPB KB - SWIFT Screenshot Or Forwarded Email,restricted-routing-only,sales-ai-predefined-reply-md,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB KB Reply - USCPB KB - SWIFT Screenshot Or Forwarded Email.htm,D:\GithubRepos\Sales-AI-Knowledgebase\05-Predefined-Replies\SWIFT-Screenshot-Or-Forwarded-Email.md
Mercury USCPB KB Reply - USCPB KB - Service Request Prequalification,restricted-routing-only,sales-ai-predefined-reply-md,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB KB Reply - USCPB KB - Service Request Prequalification.htm,D:\GithubRepos\Sales-AI-Knowledgebase\05-Predefined-Replies\Service-Request-Prequalification.md
Mercury USCPB KB Reply - USCPB KB - Smart Plan Agreement,restricted-routing-only,sales-ai-predefined-reply-md,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB KB Reply - USCPB KB - Smart Plan Agreement.htm,D:\GithubRepos\Sales-AI-Knowledgebase\05-Predefined-Replies\Smart-Plan-Agreement.md
Mercury USCPB KB Reply - USCPB KB - Verification Of Deposit,restricted-routing-only,sales-ai-predefined-reply-md,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB KB Reply - USCPB KB - Verification Of Deposit.htm,D:\GithubRepos\Sales-AI-Knowledgebase\05-Predefined-Replies\Verification-Of-Deposit.md
Mercury USCPB KB Reply - USCPB KB - Welcome Portal Link,routine-safe,sales-ai-predefined-reply-md,,routine-safe,False,Approved Morpheus/Sales-AI safe predefined reply source.,Use after personalizing first sentence.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB KB Reply - USCPB KB - Welcome Portal Link.htm,D:\GithubRepos\Sales-AI-Knowledgebase\05-Predefined-Replies\Welcome-Portal-Link.md
Mercury USCPB KB Reply - USCPB KB - Wiring Instructions Restricted,restricted-routing-only,sales-ai-predefined-reply-md,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB KB Reply - USCPB KB - Wiring Instructions Restricted.htm,D:\GithubRepos\Sales-AI-Knowledgebase\05-Predefined-Replies\Wiring-Instructions-Restricted.md
Mercury USCPB Reply - USCPB Safe - Asset Monetization Procedure,restricted-routing-only,morpheus-import-predefined-reply,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB Reply - USCPB Safe - Asset Monetization Procedure.htm,D:\GithubRepos\.morpheus\archive\WELCOME_PACKAGE_CRM_IMPORT_PAYLOAD_2026-05-04-ONEDRIVE.json
Mercury USCPB Reply - USCPB Safe - Asset Monetization Questionnaire,restricted-routing-only,morpheus-import-predefined-reply,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB Reply - USCPB Safe - Asset Monetization Questionnaire.htm,D:\GithubRepos\.morpheus\archive\WELCOME_PACKAGE_CRM_IMPORT_PAYLOAD_2026-05-04-ONEDRIVE.json
Mercury USCPB Reply - USCPB Safe - Authorization To Verify,routine-safe,morpheus-import-predefined-reply,,routine-safe,False,Approved Morpheus/Sales-AI safe predefined reply source.,Use after personalizing first sentence.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB Reply - USCPB Safe - Authorization To Verify.htm,D:\GithubRepos\.morpheus\archive\WELCOME_PACKAGE_CRM_IMPORT_PAYLOAD_2026-05-04-ONEDRIVE.json
Mercury USCPB Reply - USCPB Safe - Bank To Bank Verification,restricted-routing-only,morpheus-import-predefined-reply,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB Reply - USCPB Safe - Bank To Bank Verification.htm,D:\GithubRepos\.morpheus\archive\SWIFT_OPERATIONS_CRM_IMPORT_PAYLOAD_2026-05-04.json
Mercury USCPB Reply - USCPB Safe - Business Signature Card,routine-safe,morpheus-import-predefined-reply,,routine-safe,False,Approved Morpheus/Sales-AI safe predefined reply source.,Use after personalizing first sentence.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB Reply - USCPB Safe - Business Signature Card.htm,D:\GithubRepos\.morpheus\archive\WELCOME_PACKAGE_CRM_IMPORT_PAYLOAD_2026-05-04-ONEDRIVE.json
Mercury USCPB Reply - USCPB Safe - Client Intake Form,restricted-routing-only,morpheus-import-predefined-reply,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB Reply - USCPB Safe - Client Intake Form.htm,D:\GithubRepos\.morpheus\archive\WELCOME_PACKAGE_CRM_IMPORT_PAYLOAD_2026-05-04-ONEDRIVE.json
Mercury USCPB Reply - USCPB Safe - Contract Consideration Question,restricted-routing-only,morpheus-import-predefined-reply,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB Reply - USCPB Safe - Contract Consideration Question.htm,D:\GithubRepos\.morpheus\archive\WELCOME_PACKAGE_CRM_IMPORT_PAYLOAD_2026-05-04-ONEDRIVE.json
Mercury USCPB Reply - USCPB Safe - Deposit Wire Instructions Restricted,restricted-routing-only,morpheus-import-predefined-reply,,restricted-redacted-safe-routing,True,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB Reply - USCPB Safe - Deposit Wire Instructions Restricted.htm,D:\GithubRepos\.morpheus\archive\WELCOME_PACKAGE_CRM_IMPORT_PAYLOAD_2026-05-04-ONEDRIVE.json
Mercury USCPB Reply - USCPB Safe - Document Upload And KYC,restricted-routing-only,morpheus-import-predefined-reply,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB Reply - USCPB Safe - Document Upload And KYC.htm,D:\GithubRepos\.morpheus\archive\WELCOME_PACKAGE_CRM_IMPORT_PAYLOAD_2026-05-04-ONEDRIVE.json
Mercury USCPB Reply - USCPB Safe - Global Master Facility Application,restricted-routing-only,morpheus-import-predefined-reply,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB Reply - USCPB Safe - Global Master Facility Application.htm,D:\GithubRepos\.morpheus\archive\WELCOME_PACKAGE_CRM_IMPORT_PAYLOAD_2026-05-04-ONEDRIVE.json
Mercury USCPB Reply - USCPB Safe - Heritage Asset Review,routine-safe,morpheus-import-predefined-reply,,routine-safe,False,Approved Morpheus/Sales-AI safe predefined reply source.,Use after personalizing first sentence.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB Reply - USCPB Safe - Heritage Asset Review.htm,D:\GithubRepos\.morpheus\archive\WELCOME_PACKAGE_CRM_IMPORT_PAYLOAD_2026-05-04-ONEDRIVE.json
Mercury USCPB Reply - USCPB Safe - Indemnity Commitment Document,restricted-routing-only,morpheus-import-predefined-reply,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB Reply - USCPB Safe - Indemnity Commitment Document.htm,D:\GithubRepos\.morpheus\archive\WELCOME_PACKAGE_CRM_IMPORT_PAYLOAD_2026-05-04-ONEDRIVE.json
Mercury USCPB Reply - USCPB Safe - Institutional Instrument GMFA Inquiry,restricted-routing-only,morpheus-import-predefined-reply,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB Reply - USCPB Safe - Institutional Instrument GMFA Inquiry.htm,D:\GithubRepos\.morpheus\archive\WELCOME_PACKAGE_CRM_IMPORT_PAYLOAD_2026-05-04-ONEDRIVE.json
Mercury USCPB Reply - USCPB Safe - Organizational Verification Documents,routine-safe,morpheus-import-predefined-reply,,routine-safe,False,Approved Morpheus/Sales-AI safe predefined reply source.,Use after personalizing first sentence.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB Reply - USCPB Safe - Organizational Verification Documents.htm,D:\GithubRepos\.morpheus\archive\WELCOME_PACKAGE_CRM_IMPORT_PAYLOAD_2026-05-04-ONEDRIVE.json
Mercury USCPB Reply - USCPB Safe - Pricing And Prospectus Question,restricted-routing-only,morpheus-import-predefined-reply,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB Reply - USCPB Safe - Pricing And Prospectus Question.htm,D:\GithubRepos\.morpheus\archive\WELCOME_PACKAGE_CRM_IMPORT_PAYLOAD_2026-05-04-ONEDRIVE.json
Mercury USCPB Reply - USCPB Safe - RWA POF BCL SWIFT Question,restricted-routing-only,morpheus-import-predefined-reply,,restricted-redacted-safe-routing,True,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB Reply - USCPB Safe - RWA POF BCL SWIFT Question.htm,D:\GithubRepos\.morpheus\archive\SWIFT_OPERATIONS_CRM_IMPORT_PAYLOAD_2026-05-04.json
Mercury USCPB Reply - USCPB Safe - SWIFT Message Review,restricted-routing-only,morpheus-import-predefined-reply,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB Reply - USCPB Safe - SWIFT Message Review.htm,D:\GithubRepos\.morpheus\archive\SWIFT_OPERATIONS_CRM_IMPORT_PAYLOAD_2026-05-04.json
Mercury USCPB Reply - USCPB Safe - SWIFT Screenshot Or Forwarded Email,restricted-routing-only,morpheus-import-predefined-reply,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB Reply - USCPB Safe - SWIFT Screenshot Or Forwarded Email.htm,D:\GithubRepos\.morpheus\archive\SWIFT_OPERATIONS_CRM_IMPORT_PAYLOAD_2026-05-04.json
Mercury USCPB Reply - USCPB Safe - Service Request Prequalification,restricted-routing-only,morpheus-import-predefined-reply,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB Reply - USCPB Safe - Service Request Prequalification.htm,D:\GithubRepos\.morpheus\archive\WELCOME_PACKAGE_CRM_IMPORT_PAYLOAD_2026-05-04-ONEDRIVE.json
Mercury USCPB Reply - USCPB Safe - Smart Plan Agreement,restricted-routing-only,morpheus-import-predefined-reply,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB Reply - USCPB Safe - Smart Plan Agreement.htm,D:\GithubRepos\.morpheus\archive\WELCOME_PACKAGE_CRM_IMPORT_PAYLOAD_2026-05-04-ONEDRIVE.json
Mercury USCPB Reply - USCPB Safe - Verification Of Deposit,restricted-routing-only,morpheus-import-predefined-reply,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB Reply - USCPB Safe - Verification Of Deposit.htm,D:\GithubRepos\.morpheus\archive\WELCOME_PACKAGE_CRM_IMPORT_PAYLOAD_2026-05-04-ONEDRIVE.json
Mercury USCPB Reply - USCPB Safe - Welcome And Portal Link,routine-safe,morpheus-import-predefined-reply,,routine-safe,False,Approved Morpheus/Sales-AI safe predefined reply source.,Use after personalizing first sentence.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB Reply - USCPB Safe - Welcome And Portal Link.htm,D:\GithubRepos\.morpheus\archive\WELCOME_PACKAGE_CRM_IMPORT_PAYLOAD_2026-05-04-ONEDRIVE.json
Mercury USCPB Reply - USCPB Safe - Wiring Instructions Restricted,restricted-routing-only,morpheus-import-predefined-reply,,restricted-safe-routing,False,Approved safe reply block for restricted topic routing; does not authorize substantive commitments.,Use only to route through portal/Aurora/Morpheus; do not expand beyond text.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\Mercury USCPB Reply - USCPB Safe - Wiring Instructions Restricted.htm,D:\GithubRepos\.morpheus\archive\WELCOME_PACKAGE_CRM_IMPORT_PAYLOAD_2026-05-04-ONEDRIVE.json
USCPB - CRM Support,routine-safe,manual/clean-signature,,,,Clean Aurora signature standard; safe identity/signoff only.,Keep available for normal Outlook signatures.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\USCPB - CRM Support.htm,
USCPB - Client Relations Team,routine-safe,manual/clean-signature,,,,Clean Aurora signature standard; safe identity/signoff only.,Keep available for normal Outlook signatures.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\USCPB - Client Relations Team.htm,
USCPB - Compliance Intake,routine-safe,manual/clean-signature,,,,Clean Aurora signature standard; safe identity/signoff only.,Keep available for normal Outlook signatures.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\USCPB - Compliance Intake.htm,
USCPB - King David Executive Office,routine-safe,manual/clean-signature,,,,Clean Aurora signature standard; safe identity/signoff only.,Keep available for normal Outlook signatures.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\USCPB - King David Executive Office.htm,
USCPB - Mercury Vale Communications,routine-safe,manual/clean-signature,,,,Clean Aurora signature standard; safe identity/signoff only.,Keep available for normal Outlook signatures.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\USCPB - Mercury Vale Communications.htm,
USCPB - Trustee Operations,routine-safe,manual/clean-signature,,,,Clean Aurora signature standard; safe identity/signoff only.,Keep available for normal Outlook signatures.,.htm; .txt; .rtf,C:\Users\uscap\AppData\Roaming\Microsoft\Signatures\USCPB - Trustee Operations.htm,
